key,name,lv,price,job,stat_need,stat_inc
1112000,링이다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112001,구입하여 커플인 캐릭터의 아이디를 입력하면 자신과 상대방 모두에게 커플링 아이템이 생긴다. 두 캐릭터가 가까이 있으면 이펙트가 나오며 성별이 다른 캐릭터끼리만 커플링을 할 수 있다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112002,구입하여 커플인 캐릭터의 아이디를 입력하면 자신과 상대방 모두에게 하트 구름 커플링 아이템이 생긴다. 두 캐릭터가 가까이 있으면 이펙트가 나오며 성별이 다른 캐릭터끼리만 커플링을 할 수 있다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112003,구입하여 커플인 캐릭터의 아이디를 입력하면 자신과 상대방 모두에게 큐피트의 반지 아이템이 생긴다. 두 캐릭터가 가까이 있으면 이펙트가 나오며 성별이 다른 캐릭터끼리만 커플링을 할 수 있다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112100,캐릭터 아바타 밑에 하얀색 바탕에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112101,캐릭터 아바타 밑에 파란색 바탕에 하얀색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112102,캐릭터 아바타 밑에 파란 바탕에 하얀색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112103,캐릭터 아바타 밑에 금색 바탕에 검은색 글씨로 캐릭터 이름이 나온다. 응꼬모자와 사용하면 빛 이펙트가 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112104,캐릭터 아바타 밑에 파란 바탕에 별무늬로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112105,캐릭터 아바타 밑에 분홍색 리본 바탕에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112106,캐릭터 아바타 밑에 하늘색 리본 바탕에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112107,캐릭터 아바타 밑에 검은색 해골 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112108,캐릭터 아바타 밑에 나비 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112109,캐릭터 아바타 밑에 전광판 바탕에 노란색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112110,캐릭터 아바타 밑에 파란색 SK 농구단 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112111,캐릭터 아바타 밑에 주황색 KTF 농구단 바탕에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112112,캐릭터 아바타 밑에 조개와 불가사리 장식에 흰 색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112113,캐릭터 아바타 밑의 달콤한 초콜릿 위에 흰 색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112114,캐릭터 아바타 밑에 핑크 포장지에 쌓여진 캔디 위에 흰 색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112116,캐릭터 아바타 밑에 하얀구름에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112117,캐릭터 아바타 밑에 하늘색 바탕의 무지개 장식에 검은색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112118,캐릭터 아바타 밑에 코-크색의 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112119,캐릭터 아바타 밑에 코-크색의 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112120,캐릭터 아바타 밑에 코-크색의 바탕에 빨간색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112121,캐릭터 아바타 밑의 쿠키 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112122,캐릭터 아바타 밑의 무지개 구름 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112123,캐릭터 아바타 밑의 빨강 색연필 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112124,캐릭터 아바타 밑의 파랑 색연필 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112125,캐릭터 아바타 밑의 초록 색연필 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112126,캐릭터 아바타 밑의 곰돌이 배경 위에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
1112135,캐릭터 아바타 밑에 예술적인 수묵화 바탕에 흰색 글씨로 캐릭터 이름이 나온다.,0,0,[],"{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}","{'str': 0, 'dex': 0, 'int': 0, 'luk': 0}"
